round,cwnd,wmax,wmin
401.0,6.940303308307308,7.0495378172283365,5.0
402.0,7.084389230143467,7.0495378172283365,5.0
403.0,7.225544659004587,7.0495378172283365,5.0
404.0,7.363942530333745,7.0495378172283365,5.0
405.0,7.49973935328297,7.0495378172283365,5.0
406.0,7.633077320496758,7.0495378172283365,5.0
407.0,7.76408608118555,7.0495378172283365,5.0
408.0,7.892884241013178,7.0495378172283365,5.0
409.0,7.017133058785403,8.019580638611888,5.0
410.0,7.159641401098793,8.019580638611888,5.0
411.0,7.2993132008409605,8.019580638611888,5.0
412.0,7.436312391379159,8.019580638611888,5.0
413.0,7.57078764569463,8.019580638611888,5.0
414.0,7.702874298603021,8.019580638611888,5.0
415.0,7.832695967922143,8.019580638611888,5.0
416.0,7.960365930358496,8.019580638611888,5.0
417.0,8.085988296057327,8.019580638611888,5.0
418.0,8.209659016739373,8.019580638611888,5.0
419.0,8.33146675539953,8.019580638611888,5.0
420.0,8.451493640143674,8.019580638611888,5.0
421.0,8.56981592050961,8.019580638611888,5.0
422.0,8.68650454127762,8.019580638611888,5.0
423.0,8.801625646118822,8.019580638611888,5.0
424.0,8.915241021301355,8.019580638611888,5.0
425.0,9.02740848795881,8.019580638611888,5.0
426.0,9.139049370355039,8.019580638611888,5.0
427.0,9.261542278137597,8.019580638611888,5.0
428.0,8.221185937123426,9.395641070998202,5.0
429.0,8.342822889218674,9.395641070998202,5.0
430.0,8.462686395046214,9.395641070998202,5.0
431.0,8.580852182281975,9.395641070998202,5.0
432.0,8.697390723997543,9.395641070998202,5.0
433.0,8.812367736268687,9.395641070998202,5.0
434.0,8.925844616708474,9.395641070998202,5.0
435.0,9.03787883228602,9.395641070998202,5.0
436.0,9.148524263427197,9.395641070998202,5.0
437.0,9.257831510279859,9.395641070998202,5.0
438.0,9.365848166112231,9.395641070998202,5.0
439.0,8.288541679301886,9.472619062059298,5.0
440.0,8.409190164728122,9.472619062059298,5.0
441.0,7.462094220016837,7.99510095001804,5.0
442.0,7.596104857046524,7.99510095001804,5.0
443.0,7.7277512756807205,7.99510095001804,5.0
444.0,6.875010648134106,7.366082837286543,5.0
445.0,7.020464968306163,7.366082837286543,5.0
446.0,7.162905676224298,7.366082837286543,5.0
447.0,7.302513824816745,7.366082837286543,5.0
448.0,7.4394529698823275,7.366082837286543,5.0
449.0,7.573871455226394,7.366082837286543,5.0
450.0,7.705904327174589,7.366082837286543,5.0
451.0,7.835674949484749,7.366082837286543,5.0
452.0,7.963296374115917,7.366082837286543,5.0
453.0,7.077763447616764,8.088872511562016,5.0
454.0,7.21905101782183,8.088872511562016,5.0
455.0,7.357573380045241,8.088872511562016,5.0
456.0,7.493487756748862,8.088872511562016,5.0
457.0,7.626936963908688,8.088872511562016,5.0
458.0,7.758051198198559,8.088872511562016,5.0
459.0,7.886949548370855,8.088872511562016,5.0
460.0,8.013741281203298,8.088872511562016,5.0
461.0,8.138526941846669,8.088872511562016,5.0
462.0,8.261399300339235,8.088872511562016,5.0
463.0,8.382444169815395,8.088872511562016,5.0
464.0,8.501741117071058,8.088872511562016,5.0
