round,cwnd,wmax,wmin
319.0,19.577558842551657,21.068177731025106,5.0
320.0,19.628637733849715,21.068177731025106,5.0
321.0,19.67958370440352,21.068177731025106,5.0
322.0,19.730397787415665,21.068177731025106,5.0
323.0,19.781081002765628,21.068177731025106,5.0
324.0,19.831634357249147,21.068177731025106,5.0
325.0,19.882058844812093,21.068177731025106,5.0
326.0,19.932355446778992,21.068177731025106,5.0
327.0,19.98252513207635,21.068177731025106,5.0
328.0,20.03256885745092,21.068177731025106,5.0
329.0,20.082487567683035,21.068177731025106,5.0
330.0,20.132282195795202,21.068177731025106,5.0
331.0,20.181953663256,21.068177731025106,5.0
332.0,20.231502880179466,21.068177731025106,5.0
333.0,20.28093074552009,21.068177731025106,5.0
334.0,20.33023814726352,21.068177731025106,5.0
335.0,20.37942596261307,21.068177731025106,5.0
336.0,20.428495058172217,21.068177731025106,5.0
337.0,20.477446290123098,21.068177731025106,5.0
338.0,20.52628050440119,21.068177731025106,5.0
339.0,20.574998536866232,21.068177731025106,5.0
340.0,18.04565106178581,19.334626137627655,5.0
341.0,18.101066075440688,19.334626137627655,5.0
342.0,18.156311440317666,19.334626137627655,5.0
343.0,18.211388706605323,19.334626137627655,5.0
344.0,18.26629940101257,19.334626137627655,5.0
345.0,18.32104502726375,19.334626137627655,5.0
346.0,18.37562706658039,19.334626137627655,5.0
347.0,18.43004697815003,19.334626137627655,5.0
348.0,18.484306199582594,19.334626137627655,5.0
349.0,18.538406147354646,19.334626137627655,5.0
350.0,18.59234821724196,19.334626137627655,5.0
351.0,18.646133784740776,19.334626137627655,5.0
352.0,18.699764205478097,19.334626137627655,5.0
353.0,18.753240815611345,19.334626137627655,5.0
354.0,18.806564932217768,19.334626137627655,5.0
355.0,18.859737853673874,19.334626137627655,5.0
356.0,16.548665752522062,17.73071330627364,5.0
357.0,16.60909358488961,17.73071330627364,5.0
358.0,16.66930156643231,17.73071330627364,5.0
359.0,16.729292082292538,17.73071330627364,5.0
360.0,16.78906747476467,17.73071330627364,5.0
361.0,16.848630044365578,17.73071330627364,5.0
362.0,16.907982050870963,17.73071330627364,5.0
363.0,16.967125714318872,17.73071330627364,5.0
364.0,17.026063215981637,17.73071330627364,5.0
365.0,17.084796699307443,17.73071330627364,5.0
366.0,17.1433282708327,17.73071330627364,5.0
367.0,17.201660001066287,17.73071330627364,5.0
368.0,17.259793925346735,17.73071330627364,5.0
369.0,17.317732044673377,17.73071330627364,5.0
370.0,17.375476326512384,17.73071330627364,5.0
371.0,17.43302870557863,17.73071330627364,5.0
372.0,17.490391084594272,17.73071330627364,5.0
373.0,17.54756533502489,17.73071330627364,5.0
374.0,17.604553297793945,17.73071330627364,5.0
375.0,17.661356783976426,17.73071330627364,5.0
376.0,17.717977575472315,17.73071330627364,5.0
377.0,17.774417425660655,17.73071330627364,5.0
378.0,17.830678060034884,17.73071330627364,5.0
379.0,17.88676117682007,17.73071330627364,5.0
380.0,17.942668447572693,17.73071330627364,5.0
381.0,17.998401517763558,17.73071330627364,5.0
382.0,18.053962007344428,17.73071330627364,5.0
383.0,18.109351511298918,17.73071330627364,5.0
384.0,18.164571600178196,17.73071330627364,5.0
385.0,18.219623820621983,17.73071330627364,5.0
386.0,15.990195983882195,18.274509695865365,5.0
387.0,16.061624555310768,18.274509695865365,5.0
388.0,16.130511893977356,18.274509695865365,5.0
389.0,16.196969729165108,18.274509695865365,5.0
390.0,16.26110332950639,18.274509695865365,5.0
391.0,16.32301199356074,18.274509695865365,5.0
392.0,16.384275196724133,18.274509695865365,5.0
393.0,14.389645661828208,15.417477494815937,5.0
394.0,14.45914007631909,15.417477494815937,5.0
395.0,14.528300482451248,15.417477494815937,5.0
396.0,14.597131657935806,15.417477494815937,5.0
397.0,14.665638267551563,15.417477494815937,5.0
398.0,14.733824866849634,15.417477494815937,5.0
399.0,14.801695905703228,15.417477494815937,5.0
400.0,14.869255731710375,15.417477494815937,5.0
401.0,14.936508593457004,15.417477494815937,5.0
402.0,15.003458643647319,15.417477494815937,5.0
403.0,15.070109942107985,15.417477494815937,5.0
404.0,15.13646645867233,15.417477494815937,5.0
405.0,15.202532075950336,15.417477494815937,5.0
406.0,15.268310591989907,15.417477494815937,5.0
407.0,15.333805722834613,15.417477494815937,5.0
408.0,15.399021104982754,15.417477494815937,5.0
409.0,15.46396029775238,15.417477494815937,5.0
