round,cwnd,wlast_max,wctp,epoch_start,origin_point,dMin,ack_cnt
302.0,77.184,76.47999999999999,76.52794281729433,0.0,76.47999999999999,0.0013761612328877515,0.0
303.0,77.184,76.47999999999999,77.18831868435599,1730579078.8052044,77.184,0.0013761612328877515,0.0
304.0,77.184,76.47999999999999,77.19263736871198,1730579078.8052044,77.184,0.0013761612328877515,0.0
305.0,77.184,76.47999999999999,77.19695605306798,1730579078.8052044,77.184,0.0013761612328877515,0.0
306.0,77.184,76.47999999999999,77.20127473742397,1730579078.8052044,77.184,0.0013761612328877515,0.0
307.0,77.184,76.47999999999999,77.20559342177997,1730579078.8052044,77.184,0.0013761612328877515,0.0
308.0,77.184,76.47999999999999,77.20991210613596,1730579078.8052044,77.184,0.0013761612328877515,0.0
309.0,77.184,76.47999999999999,77.21423079049195,1730579078.8052044,77.184,0.0013761612328877515,0.0
310.0,77.184,76.47999999999999,77.21854947484795,1730579078.8052044,77.184,0.0013761612328877515,0.0
311.0,77.184,76.47999999999999,77.22286815920394,1730579078.8052044,77.184,0.0013761612328877515,0.0
312.0,77.184,76.47999999999999,77.22718684355993,1730579078.8052044,77.184,0.0013761612328877515,0.0
313.0,77.184,76.47999999999999,77.23150552791593,1730579078.8052044,77.184,0.0013761612328877515,0.0
314.0,77.184,76.47999999999999,77.23582421227192,1730579078.8052044,77.184,0.0013761612328877515,0.0
315.0,77.184,76.47999999999999,77.24014289662792,1730579078.8052044,77.184,0.0013761612328877515,0.0
316.0,77.184,76.47999999999999,77.24446158098391,1730579078.8052044,77.184,0.0013761612328877515,0.0
317.0,77.184,76.47999999999999,77.2487802653399,1730579078.8052044,77.184,0.0013761612328877515,0.0
318.0,77.184,76.47999999999999,77.2530989496959,1730579078.8052044,77.184,0.0013761612328877515,0.0
319.0,77.184,76.47999999999999,77.25741763405189,1730579078.8052044,77.184,0.0013761612328877515,0.0
320.0,77.184,76.47999999999999,77.26173631840788,1730579078.8052044,77.184,0.0013761612328877515,0.0
321.0,77.184,76.47999999999999,77.26605500276388,1730579078.8052044,77.184,0.0013761612328877515,0.0
322.0,77.184,76.47999999999999,77.27037368711987,1730579078.8052044,77.184,0.0013761612328877515,0.0
323.0,77.184,76.47999999999999,77.27469237147587,1730579078.8052044,77.184,0.0013761612328877515,0.0
324.0,77.184,76.47999999999999,77.27901105583186,1730579078.8052044,77.184,0.0013761612328877515,0.0
325.0,77.184,76.47999999999999,77.28332974018785,1730579078.8052044,77.184,0.0013761612328877515,0.0
326.0,77.184,76.47999999999999,77.28764842454385,1730579078.8052044,77.184,0.0013761612328877515,0.0
327.0,77.184,76.47999999999999,77.29196710889984,1730579078.8052044,77.184,0.0013761612328877515,0.0
328.0,77.184,76.47999999999999,77.29628579325583,1730579078.8052044,77.184,0.0013761612328877515,0.0
329.0,77.184,76.47999999999999,77.30060447761183,1730579078.8052044,77.184,0.0013761612328877515,0.0
330.0,77.184,76.47999999999999,77.30492316196782,1730579078.8052044,77.184,0.0013761612328877515,0.0
331.0,77.184,76.47999999999999,77.30924184632381,1730579078.8052044,77.184,0.0013761612328877515,0.0
332.0,77.184,76.47999999999999,77.31356053067981,1730579078.8052044,77.184,0.0013761612328877515,0.0
333.0,77.184,76.47999999999999,77.3178792150358,1730579078.8052044,77.184,0.0013761612328877515,0.0
334.0,77.184,76.47999999999999,77.3221978993918,1730579078.8052044,77.184,0.0013761612328877515,0.0
335.0,77.184,76.47999999999999,77.32651658374779,1730579078.8052044,77.184,0.0013761612328877515,0.0
336.0,78.184,76.47999999999999,77.33083526810378,1730579078.8052044,77.184,0.0013761612328877515,0.0
337.0,78.184,76.47999999999999,77.33509871501535,1730579078.8052044,77.184,0.0013761612328877515,0.0
338.0,78.184,76.47999999999999,77.33936216192691,1730579078.8052044,77.184,0.0013761612328877515,0.0
339.0,78.184,76.47999999999999,77.34362560883848,1730579078.8052044,77.184,0.0013761612328877515,0.0
340.0,78.184,76.47999999999999,77.34788905575004,1730579078.8052044,77.184,0.0013761612328877515,0.0
341.0,78.184,76.47999999999999,77.35215250266161,1730579078.8052044,77.184,0.0013761612328877515,0.0
342.0,78.184,76.47999999999999,77.35641594957318,1730579078.8052044,77.184,0.0013761612328877515,0.0
343.0,78.184,76.47999999999999,77.36067939648474,1730579078.8052044,77.184,0.0013761612328877515,0.0
344.0,78.184,76.47999999999999,77.3649428433963,1730579078.8052044,77.184,0.0013761612328877515,0.0
345.0,78.184,76.47999999999999,77.36920629030787,1730579078.8052044,77.184,0.0013761612328877515,0.0
346.0,78.184,76.47999999999999,77.37346973721944,1730579078.8052044,77.184,0.0013761612328877515,0.0
347.0,78.184,76.47999999999999,77.377733184131,1730579078.8052044,77.184,0.0013761612328877515,0.0
348.0,78.184,76.47999999999999,77.38199663104257,1730579078.8052044,77.184,0.0013761612328877515,0.0
349.0,78.184,76.47999999999999,77.38626007795413,1730579078.8052044,77.184,0.0013761612328877515,0.0
350.0,78.184,76.47999999999999,77.3905235248657,1730579078.8052044,77.184,0.0013761612328877515,0.0
351.0,78.184,76.47999999999999,77.39478697177726,1730579078.8052044,77.184,0.0013761612328877515,0.0
352.0,79.184,76.47999999999999,77.39905041868883,1730579078.8052044,77.184,0.0013761612328877515,0.0
353.0,79.184,76.47999999999999,77.40326002332276,1730579078.8052044,77.184,0.0013761612328877515,0.0
354.0,79.184,76.47999999999999,77.40746962795669,1730579078.8052044,77.184,0.0013761612328877515,0.0
355.0,79.184,76.47999999999999,77.41167923259061,1730579078.8052044,77.184,0.0013761612328877515,0.0
356.0,79.184,76.47999999999999,77.41588883722454,1730579078.8052044,77.184,0.0013761612328877515,0.0
357.0,79.184,76.47999999999999,77.42009844185847,1730579078.8052044,77.184,0.0013761612328877515,0.0
358.0,79.184,76.47999999999999,77.4243080464924,1730579078.8052044,77.184,0.0013761612328877515,0.0
359.0,79.184,76.47999999999999,77.42851765112633,1730579078.8052044,77.184,0.0013761612328877515,0.0
360.0,79.184,76.47999999999999,77.43272725576026,1730579078.8052044,77.184,0.0013761612328877515,0.0
361.0,79.184,76.47999999999999,77.43693686039418,1730579078.8052044,77.184,0.0013761612328877515,0.0
362.0,80.184,76.47999999999999,77.44114646502811,1730579078.8052044,77.184,0.0013761612328877515,0.0
363.0,80.184,76.47999999999999,77.44530357035254,1730579078.8052044,77.184,0.0013761612328877515,0.0
364.0,80.184,76.47999999999999,77.44946067567696,1730579078.8052044,77.184,0.0013761612328877515,0.0
365.0,80.184,76.47999999999999,77.45361778100138,1730579078.8052044,77.184,0.0013761612328877515,0.0
366.0,80.184,76.47999999999999,77.45777488632581,1730579078.8052044,77.184,0.0013073172801096877,0.0
367.0,80.184,76.47999999999999,77.46193199165023,1730579078.8052044,77.184,0.0013073172801096877,0.0
368.0,80.184,76.47999999999999,77.46608909697466,1730579078.8052044,77.184,0.0013073172801096877,0.0
369.0,80.184,76.47999999999999,77.47024620229908,1730579078.8052044,77.184,0.0013073172801096877,0.0
370.0,81.184,76.47999999999999,77.4744033076235,1730579078.8052044,77.184,0.0013073172801096877,0.0
371.0,81.184,76.47999999999999,77.4785092069797,1730579078.8052044,77.184,0.0013073172801096877,0.0
372.0,81.184,76.47999999999999,77.48261510633589,1730579078.8052044,77.184,0.0013073172801096877,0.0
373.0,81.184,76.47999999999999,77.48672100569208,1730579078.8052044,77.184,0.0013073172801096877,0.0
374.0,81.184,76.47999999999999,77.49082690504827,1730579078.8052044,77.184,0.0013073172801096877,0.0
375.0,81.184,76.47999999999999,77.49493280440446,1730579078.8052044,77.184,0.0013073172801096877,0.0
376.0,82.184,76.47999999999999,77.49903870376065,1730579078.8052044,77.184,0.0013073172801096877,0.0
377.0,82.184,76.47999999999999,77.50309464327847,1730579078.8052044,77.184,0.0013073172801096877,0.0
378.0,82.184,76.47999999999999,77.5071505827963,1730579078.8052044,77.184,0.0013073172801096877,0.0
379.0,82.184,76.47999999999999,77.51120652231413,1730579078.8052044,77.184,0.0013073172801096877,0.0
380.0,82.184,76.47999999999999,77.51526246183195,1730579078.8052044,77.184,0.0013073172801096877,0.0
381.0,83.184,76.47999999999999,77.51931840134978,1730579078.8052044,77.184,0.0013073172801096877,0.0
382.0,83.184,76.47999999999999,77.5233255822179,1730579078.8052044,77.184,0.0013073172801096877,0.0
383.0,83.184,76.47999999999999,77.52733276308601,1730579078.8052044,77.184,0.0013073172801096877,0.0
384.0,83.184,76.47999999999999,77.53133994395412,1730579078.8052044,77.184,0.0013073172801096877,0.0
385.0,83.184,76.47999999999999,77.53534712482224,1730579078.8052044,77.184,0.0013073172801096877,0.0
386.0,84.184,76.47999999999999,77.53935430569035,1730579078.8052044,77.184,0.0013073172801096877,0.0
387.0,84.184,76.47999999999999,77.54331388629157,1730579078.8052044,77.184,0.0013073172801096877,0.0
388.0,84.184,76.47999999999999,77.54727346689279,1730579078.8052044,77.184,0.0013073172801096877,0.0
389.0,84.184,76.47999999999999,77.55123304749401,1730579078.8052044,77.184,0.0013073172801096877,0.0
390.0,85.184,76.47999999999999,77.55519262809523,1730579078.8052044,77.184,0.0013073172801096877,0.0
391.0,85.184,76.47999999999999,77.55910572601658,1730579078.8052044,77.184,0.0013073172801096877,0.0
392.0,85.184,76.47999999999999,77.56301882393794,1730579078.8052044,77.184,0.0013073172801096877,0.0
393.0,85.184,76.47999999999999,77.5669319218593,1730579078.8052044,77.184,0.0013073172801096877,0.0
394.0,86.184,76.47999999999999,77.57084501978065,1730579078.8052044,77.184,0.0013073172801096877,0.0
395.0,86.184,76.47999999999999,77.57471271370682,1730579078.8052044,77.184,0.0013073172801096877,0.0
396.0,86.184,76.47999999999999,77.57858040763298,1730579078.8052044,77.184,0.0013073172801096877,0.0
397.0,86.184,76.47999999999999,77.58244810155915,1730579078.8052044,77.184,0.0013073172801096877,0.0
398.0,87.184,76.47999999999999,77.58631579548532,1730579078.8052044,77.184,0.0013073172801096877,0.0
399.0,87.184,76.47999999999999,77.59013912698346,1730579078.8052044,77.184,0.0013073172801096877,0.0
400.0,87.184,76.47999999999999,77.5939624584816,1730579078.8052044,77.184,0.0013073172801096877,0.0
401.0,87.184,76.47999999999999,77.59778578997974,1730579078.8052044,77.184,0.0013073172801096877,0.0
402.0,88.184,76.47999999999999,77.60160912147788,1730579078.8052044,77.184,0.0013073172801096877,0.0
403.0,88.184,76.47999999999999,77.60538909668124,1730579078.8052044,77.184,0.0013073172801096877,0.0
404.0,88.184,76.47999999999999,77.6091690718846,1730579078.8052044,77.184,0.0013073172801096877,0.0
405.0,89.184,76.47999999999999,77.61294904708795,1730579078.8052044,77.184,0.0013073172801096877,0.0
406.0,89.184,76.47999999999999,77.61668663828517,1730579078.8052044,77.184,0.0013073172801096877,0.0
407.0,89.184,76.47999999999999,77.6204242294824,1730579078.8052044,77.184,0.0013073172801096877,0.0
408.0,90.184,76.47999999999999,77.62416182067962,1730579078.8052044,77.184,0.0013073172801096877,0.0
409.0,90.184,76.47999999999999,77.62785796781584,1730579078.8052044,77.184,0.0013073172801096877,0.0
410.0,90.184,76.47999999999999,77.63155411495207,1730579078.8052044,77.184,0.0013073172801096877,0.0
411.0,91.184,76.47999999999999,77.63525026208829,1730579078.8052044,77.184,0.0013073172801096877,0.0
412.0,91.184,76.47999999999999,77.63890587418398,1730579078.8052044,77.184,0.0013073172801096877,0.0
413.0,91.184,76.47999999999999,77.64256148627966,1730579078.8052044,77.184,0.0013073172801096877,0.0
414.0,92.184,76.47999999999999,77.64621709837535,1730579078.8052044,77.184,0.0013073172801096877,0.0
415.0,92.184,76.47999999999999,77.64983305486815,1730579078.8052044,77.184,0.0013073172801096877,0.0
416.0,92.184,76.47999999999999,77.65344901136096,1730579078.8052044,77.184,0.0013073172801096877,0.0
417.0,93.184,76.47999999999999,77.65706496785377,1730579078.8052044,77.184,0.0013073172801096877,0.0
418.0,93.184,76.47999999999999,77.66064211986843,1730579078.8052044,77.184,0.0013073172801096877,0.0
419.0,93.184,76.47999999999999,77.66421927188308,1730579078.8052044,77.184,0.0013073172801096877,0.0
420.0,94.184,76.47999999999999,77.66779642389774,1730579078.8052044,77.184,0.0013073172801096877,0.0
421.0,94.184,76.47999999999999,77.67133559544847,1730579078.8052044,77.184,0.0013073172801096877,0.0
422.0,94.184,76.47999999999999,77.6748747669992,1730579078.8052044,77.184,0.0013073172801096877,0.0
423.0,95.184,76.47999999999999,77.67841393854992,1730579078.8052044,77.184,0.0013073172801096877,0.0
424.0,95.184,76.47999999999999,77.68191592767975,1730579078.8052044,77.184,0.0013073172801096877,0.0
425.0,95.184,76.47999999999999,77.68541791680958,1730579078.8052044,77.184,0.0013073172801096877,0.0
426.0,96.184,76.47999999999999,77.68891990593941,1730579078.8052044,77.184,0.0013073172801096877,0.0
427.0,96.184,76.47999999999999,77.69238548580023,1730579078.8052044,77.184,0.0013073172801096877,0.0
428.0,96.184,76.47999999999999,77.69585106566105,1730579078.8052044,77.184,0.0013073172801096877,0.0
429.0,97.184,76.47999999999999,77.69931664552186,1730579078.8052044,77.184,0.0013073172801096877,0.0
430.0,97.184,76.47999999999999,77.70274656539894,1730579078.8052044,77.184,0.0013073172801096877,0.0
431.0,97.184,76.47999999999999,77.70617648527602,1730579078.8052044,77.184,0.0013073172801096877,0.0
432.0,98.184,76.47999999999999,77.7096064051531,1730579078.8052044,77.184,0.0013073172801096877,0.0
433.0,98.184,76.47999999999999,77.71300139143734,1730579078.8052044,77.184,0.0013073172801096877,0.0
434.0,98.184,76.47999999999999,77.7163963777216,1730579078.8052044,77.184,0.0013073172801096877,0.0
435.0,99.184,76.47999999999999,77.71979136400584,1730579078.8052044,77.184,0.0013073172801096877,0.0
436.0,99.184,76.47999999999999,77.72315212111721,1730579078.8052044,77.184,0.0013073172801096877,0.0
437.0,100.184,76.47999999999999,77.72651287822858,1730579078.8052044,77.184,0.0013073172801096877,0.0
438.0,100.184,76.47999999999999,77.72984008949318,1730579078.8052044,77.184,0.0013073172801096877,0.0
439.0,101.184,76.47999999999999,77.73316730075778,1730579078.8052044,77.184,0.0013073172801096877,0.0
440.0,101.184,76.47999999999999,77.73646162924187,1730579078.8052044,77.184,0.0013073172801096877,0.0
441.0,102.184,76.47999999999999,77.73975595772596,1730579078.8052044,77.184,0.0013073172801096877,0.0
442.0,102.184,76.47999999999999,77.74301804702891,1730579078.8052044,77.184,0.0013073172801096877,0.0
443.0,103.184,76.47999999999999,77.74628013633186,1730579078.8052044,77.184,0.0013073172801096877,0.0
444.0,103.184,76.47999999999999,77.74951061134091,1730579078.8052044,77.184,0.0013073172801096877,0.0
445.0,104.184,76.47999999999999,77.75274108634996,1730579078.8052044,77.184,0.0013073172801096877,0.0
446.0,104.184,76.47999999999999,77.75594055395855,1730579078.8052044,77.184,0.0013073172801096877,0.0
447.0,105.184,76.47999999999999,77.75914002156715,1730579078.8052044,77.184,0.0013073172801096877,0.0
448.0,105.184,76.47999999999999,77.76230907135925,1730579078.8052044,77.184,0.0013073172801096877,0.0
449.0,106.184,76.47999999999999,77.76547812115136,1730579078.8052044,77.184,0.0013073172801096877,0.0
450.0,106.184,76.47999999999999,77.76861732605354,1730579078.8052044,77.184,0.0013073172801096877,0.0
451.0,107.184,76.47999999999999,77.77175653095573,1730579078.8052044,77.184,0.0013073172801096877,0.0
452.0,107.184,76.47999999999999,77.77486644785874,1730579078.8052044,77.184,0.0013073172801096877,0.0
453.0,108.184,76.47999999999999,77.77797636476176,1730579078.8052044,77.184,0.0013073172801096877,0.0
454.0,108.184,76.47999999999999,77.7810575351135,1730579078.8052044,77.184,0.0013073172801096877,0.0
455.0,109.184,76.47999999999999,77.78413870546525,1730579078.8052044,77.184,0.0013073172801096877,0.0
456.0,109.184,76.47999999999999,77.7871916558365,1730579078.8052044,77.184,0.0013073172801096877,0.0
457.0,110.184,76.47999999999999,77.79024460620774,1730579078.8052044,77.184,0.0013073172801096877,0.0
458.0,110.184,76.47999999999999,77.7932698488322,1730579078.8052044,77.184,0.0013073172801096877,0.0
459.0,111.184,76.47999999999999,77.79629509145666,1730579078.8052044,77.184,0.0013073172801096877,0.0
460.0,111.184,76.47999999999999,77.79929312474682,1730579078.8052044,77.184,0.0013073172801096877,0.0
461.0,112.184,76.47999999999999,77.802291158037,1730579078.8052044,77.184,0.0013073172801096877,0.0
462.0,112.184,76.47999999999999,77.8052624670769,1730579078.8052044,77.184,0.0013073172801096877,0.0
463.0,113.184,76.47999999999999,77.80823377611681,1730579078.8052044,77.184,0.0013073172801096877,0.0
464.0,113.184,76.47999999999999,77.81117883313311,1730579078.8052044,77.184,0.0013073172801096877,0.0
465.0,114.184,76.47999999999999,77.81412389014942,1730579078.8052044,77.184,0.0013073172801096877,0.0
466.0,114.184,76.47999999999999,77.81704315496177,1730579078.8052044,77.184,0.0013073172801096877,0.0
467.0,115.184,76.47999999999999,77.81996241977411,1730579078.8052044,77.184,0.0013073172801096877,0.0
468.0,115.184,76.47999999999999,77.82285634022602,1730579078.8052044,77.184,0.0013073172801096877,0.0
469.0,92.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
470.0,93.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
471.0,94.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
472.0,95.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
473.0,96.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
474.0,97.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
475.0,98.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
476.0,99.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
477.0,100.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
478.0,101.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
479.0,102.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
480.0,103.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
481.0,104.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
482.0,105.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
483.0,106.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
484.0,107.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
485.0,108.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
486.0,109.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
487.0,110.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
488.0,111.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
489.0,112.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
490.0,113.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
491.0,114.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
492.0,115.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
493.0,116.94720000000001,116.184,77.82575026067794,0.0,77.184,0.0013073172801096877,0.0
494.0,116.94720000000001,116.184,116.95005028913334,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
495.0,116.94720000000001,116.184,116.95290057826668,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
496.0,116.94720000000001,116.184,116.95575086740001,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
497.0,116.94720000000001,116.184,116.95860115653335,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
498.0,116.94720000000001,116.184,116.96145144566668,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
499.0,116.94720000000001,116.184,116.96430173480002,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
500.0,116.94720000000001,116.184,116.96715202393335,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
501.0,116.94720000000001,116.184,116.97000231306669,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
502.0,116.94720000000001,116.184,116.97285260220002,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
503.0,116.94720000000001,116.184,116.97570289133336,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
504.0,116.94720000000001,116.184,116.97855318046669,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
505.0,116.94720000000001,116.184,116.98140346960002,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
506.0,116.94720000000001,116.184,116.98425375873336,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
507.0,116.94720000000001,116.184,116.9871040478667,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
508.0,116.94720000000001,116.184,116.98995433700003,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
509.0,116.94720000000001,116.184,116.99280462613336,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
510.0,116.94720000000001,116.184,116.9956549152667,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
511.0,116.94720000000001,116.184,116.99850520440003,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
512.0,116.94720000000001,116.184,117.00135549353337,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
513.0,116.94720000000001,116.184,117.0042057826667,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
514.0,116.94720000000001,116.184,117.00705607180004,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
515.0,116.94720000000001,116.184,117.00990636093337,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
516.0,116.94720000000001,116.184,117.0127566500667,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
517.0,116.94720000000001,116.184,117.01560693920004,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
518.0,116.94720000000001,116.184,117.01845722833338,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
519.0,116.94720000000001,116.184,117.02130751746671,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
520.0,116.94720000000001,116.184,117.02415780660004,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
521.0,116.94720000000001,116.184,117.02700809573338,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
522.0,116.94720000000001,116.184,117.02985838486671,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
523.0,116.94720000000001,116.184,117.03270867400005,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
524.0,116.94720000000001,116.184,117.03555896313338,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
525.0,116.94720000000001,116.184,117.03840925226672,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
526.0,116.94720000000001,116.184,117.04125954140005,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
527.0,116.94720000000001,116.184,117.04410983053339,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
528.0,116.94720000000001,116.184,117.04696011966672,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
529.0,116.94720000000001,116.184,117.04981040880006,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
530.0,116.94720000000001,116.184,117.05266069793339,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
531.0,116.94720000000001,116.184,117.05551098706673,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
532.0,116.94720000000001,116.184,117.05836127620006,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
533.0,116.94720000000001,116.184,117.0612115653334,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
534.0,116.94720000000001,116.184,117.06406185446673,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
535.0,116.94720000000001,116.184,117.06691214360006,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
536.0,116.94720000000001,116.184,117.0697624327334,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
537.0,116.94720000000001,116.184,117.07261272186673,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
538.0,116.94720000000001,116.184,117.07546301100007,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
539.0,116.94720000000001,116.184,117.0783133001334,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
540.0,117.94720000000001,116.184,117.08116358926674,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
541.0,117.94720000000001,116.184,117.08398971259423,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
542.0,117.94720000000001,116.184,117.08681583592173,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
543.0,117.94720000000001,116.184,117.08964195924922,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
544.0,117.94720000000001,116.184,117.09246808257672,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
545.0,117.94720000000001,116.184,117.09529420590421,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
546.0,117.94720000000001,116.184,117.0981203292317,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
547.0,117.94720000000001,116.184,117.1009464525592,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
548.0,117.94720000000001,116.184,117.1037725758867,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
549.0,117.94720000000001,116.184,117.10659869921419,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
550.0,117.94720000000001,116.184,117.10942482254168,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
551.0,117.94720000000001,116.184,117.11225094586918,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
552.0,117.94720000000001,116.184,117.11507706919667,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
553.0,117.94720000000001,116.184,117.11790319252417,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
554.0,117.94720000000001,116.184,117.12072931585166,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
555.0,117.94720000000001,116.184,117.12355543917916,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
556.0,117.94720000000001,116.184,117.12638156250665,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
557.0,117.94720000000001,116.184,117.12920768583415,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
558.0,117.94720000000001,116.184,117.13203380916164,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
559.0,118.94720000000001,116.184,117.13485993248914,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
560.0,118.94720000000001,116.184,117.13766229633909,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
561.0,118.94720000000001,116.184,117.14046466018904,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
562.0,118.94720000000001,116.184,117.14326702403899,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
563.0,118.94720000000001,116.184,117.14606938788894,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
564.0,118.94720000000001,116.184,117.1488717517389,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
565.0,118.94720000000001,116.184,117.15167411558885,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
566.0,118.94720000000001,116.184,117.1544764794388,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
567.0,118.94720000000001,116.184,117.15727884328875,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
568.0,118.94720000000001,116.184,117.1600812071387,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
569.0,118.94720000000001,116.184,117.16288357098865,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
570.0,118.94720000000001,116.184,117.1656859348386,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
571.0,119.94720000000001,116.184,117.16848829868856,1730579087.8102934,116.94720000000001,0.0013073172801096877,0.0
